ID,Name,ChineseName,VideoCount
6894,table lotus position,桌莲花位,52
26592,taboo,禁忌,105
1983,tabuley,表格,11
241309,Tachibana Hikari (Blue Archive),橘光 (蔚蓝档案),9
121443,tachibana hinano (vtuber),橘雏乃 (VTuber/虚拟主播),10
32722,tachibana kyouka,立花镜花,4
241313,Tachibana Nozomi (Blue Archive),橘希 (蔚蓝档案),13
191058,tachy (stellar blade),快速的 (星刃),12
611,tae takemi (persona),武见太江 (女神异闻录),43
1973,taga,塔加,4
10829,tagme,请加标签,1083
4846,tagme (character),请加标签 (特点),526
39602,tags scarlet witch (marvel),标签 猩红女巫 (漫威),1
5142,tahk silverheart,塔克银心,2
1827,tai lung,泰龙,4
28829,taihou (azur lane),太后 (碧蓝航线),237
109,tail,尾巴,1897
25932,tail plug,尾塞,22
2495,tail sex,尾巴性交,102
4766,tail-blazer,tail-blazer,1
5286,tailband,尾带,2
4413,tailjob,尾交,206
4457,tailwag,尾随,93
28082,taimanin asagi,对魔忍阿萨基,287
28078,taimanin yukikaze,对魔忍雪风,204
29550,taino (dbz),泰诺 (数据库),2
6381,takagirock,高木岩,1
43809,takamiya rion (vtuber),鹰宫莉音 (VTuber/虚拟主播),7
44045,takanashi hoshino (blue archive),星野贵梨 (蔚蓝档案),36
29392,takanashi kiara (vtuber),小鸟游琪亚拉 (VTuber/虚拟主播),136
35392,takane lui (vtuber),鹰岭琉衣 (VTuber/虚拟主播),41
29021,takane shijou (the idolmaster),高根四条 (偶像大师),10
27129,takao,高尾,45
50053,takao (azur lane),高雄 (碧蓝航线),43
42039,takarada rikka (gridman),宝多六花 (网格人),20
4109,taken from behind,从后面拍摄,2228
2636,taker pov,插入者视角,1260
35171,taki (soul calibur),塔基 (灵魂能力),131
32984,takina inoue (lycoris recoil),井上泷菜 (莉可丽丝),77
4684,talen,人才,2
28425,tales of vesperia,薄暮传说,14
5134,tales of zestiria,情热传说,2
31,tali zorah (mass effect),塔利佐拉 (质量效应),160
1386,tali'zorah,塔莉·佐拉,5
2848,tali'zorah nar rayya,塔利佐拉纳拉亚,45
390,talim (soulcalibur),塔琳 (灵魂能力),29
28508,taliyah (league of legends),塔莉娅 (英雄联盟) (英雄联盟),9
2882,talking,说话,851
4790,talking to viewer,与观众交谈,449
26142,tall girl,高个子女孩,400
6885,talons,爪子,2
6968,talva,塔尔瓦,1
165349,tama nekonari (100kanojo),玉成 (超超超超超喜欢你的100个女朋友),5
5513,tamaki (dead or alive),玉木 (死或生),105
37975,tamaki amajiki (my hero academia),环天路 (我的英雄学院),10
32537,tamaki kotatsu (fire force),环古达 (火力),15
35972,tamako nobi,野比玉子,17
182809,tamamo cross (uma musume),玉藻十字 (赛马娘),10
39298,tamamo no mae (fate),玉藻前 (Fate系列),48
7028,tan body,棕褐色的身体,119
5562,tan fur,棕褐色毛皮,18
6253,tan skin,棕褐色皮肤,222
32762,tanaka asuka (hibike!),田中明日香 (比克！),3
28677,tangle the lemur (sonic),狐猴塔格 (索尼克) (刺猬索尼克),98
6182,tangled,纠缠,22
26846,tanjiro kamado (demon slayer),灶门炭治郎 (鬼灭之刃),170
4859,tank top,背心,95
4860,tank top lift,罐顶升降机,11
2398,tanline,鞣酸,627
7465,tanned skin,晒黑的皮肤,1016
2840,tanuki,狸猫,16
35578,tanya (mortal kombat),塔尼娅 (真人快打),14
206955,tao blu (splatoon),涛蓝 (喷射战士),2
43785,tao isonokami (persona),矶上多 (女神异闻录),2
5689,tao lenai,陶乐奈,8
28416,taokaka,桃卡卡,19
81954,taokaka (blazblue),桃卡卡 (苍翼默示录),12
4683,taomon (digimon),祭师兽 (数码宝贝),48
116208,taoqi (wuthering waves),淘气 (鸣潮),17
11247,tape,胶带,61
11248,tape gag,胶带封口,47
11249,taped mouth,用胶带封住嘴,85
28513,tara,塔拉,3
154401,tarja (final fantasy),塔里娅 (最终幻想),17
27700,tartaglia | childe,塔尔塔利亚|公子,26
7183,tarzan (tarzan),泰山 (泰山),8
37409,tasque manager (deltarune),任务管理器 (Deltarune) (三角符文),100
3907,tastytextures,美味的纹理,8
52485,tatara kogasa (touhou),多多良小伞 (东方Project),1
26958,tatsuki arisawa,有泽达己,2
854,tatsumaki (one punch),龙卷 (一拳),587
34604,tatsumi (akame ga kill),辰巳 (赤目我杀),4
25725,tattoo on arm,手臂纹身,300
25726,tattoo on legs,腿部纹身,239
25727,tattooed arm,手臂纹身,116
3597,tattoos,纹身,2524
158373,taunie (pokemon),陶尼 (宝可梦),5
11122,taur,半人兽,16
494,tauren (world of warcraft),牛头人 (魔兽世界),319
3416,tauren female,牛头人女性,1
35024,taurus (fairy tail),金牛座 (妖精的尾巴),2
5409,tavern,酒馆,132
10356,tawna bandicoot (crash),塔瓦娜·袋狸 (坠毁),62
27178,tayuya (naruto),太由屋 (火影忍者),8
11211,tea gardner,茶园主,3
26633,tea gardner (yu-gi-oh),茶园丁 (游戏王),16
624,teacher,老师,582
25806,teacher and student,师生,347
4829,teal hair,青色头发,16
3298,team fortress 2,军团要塞2,93
7546,team nimbus,团队灵气,1
393,team rocket (pokemon),火箭队 (宝可梦),12
4826,teamwork,团队合作,122
3897,tearing clothes,撕裂衣服,44
4293,tears,眼泪,265
243,serath (paragon),塞拉特 (模范),0
37251,azaan the eternal (paladins),永恒的阿扎安 (枪火游侠),0
11247,tape,胶带,0
73449,german,德语,0
164369,Fujibayashi Naoe (assassins creed),藤林直江 (刺客的信条),0
6649,arawaraw,arawaraw,0
25930,shinji ikari (Evangelion),碇真司 (新世纪福音战士),0
25786,sweaty breasts,汗湿的胸部,0
25470,seer (apex legends),先知 (Apex英雄),0
9156,mama (death stranding),妈妈 (死亡搁浅),0
2992,shy,害羞,0
404,bleach,死神,0
51642,roon (azur lane),罗恩 (碧蓝航线),0
95759,prometheus (honkai impact),普罗米修斯 (崩坏3),0
38961,montgomery gator (fnaf),蒙哥马利鳄鱼 (玩具熊的五夜后宫),0
95779,erdos helia (honkai impact),赫丽娅 (崩坏3) (崩坏3),0
29894,Yunyun (Kono Subarashii),云云 (为美好的世界献上祝福！),0
26406,nurse redheart,护士红心,0
4927,no humans,无人类,0
75084,hanya (honkai star rail),哈尼亚 (崩坏：星穹铁道),0
38380,natsuki (doki doki literature club),夏希 (心跳文学部),0
56828,sun wukong (rwby),孙悟空 (RWBY),0
42251,w (arknights),草 (明日方舟),0
5065,no panties under skirt,裙子下没有内裤,0
6196,princessleia,莱娅公主,0
2311,tease,挑逗,4155
7664,teaser,先导图,489
5055,technophilia,技术狂,19
904,technophillia,技术迷,2
51486,techycutie (vtuber),技术可爱 (VTuber/虚拟主播),2
116886,tecna (winx club),泰克纳 (魔法俏佳人),4
3389,teddy bear,泰迪熊,21
26387,teemo (league of legends),提莫 (英雄联盟),14
3689,teenage mutant ninja turtles,忍者神龟,18
4494,teet,茶座,1
11264,teeth,牙齿,127
11265,teeth showing,露出牙齿,67
1972,tehsinistar,技术之星,7
3645,tekken,铁拳,328
8132,tektah (tektah),特克塔 (特克塔),2
26529,temari,手鞠,2
25819,temari (naruto),手鞠 (火影忍者),50
38309,temmie (undertale),提米 (传说之下),23
5001,tempest shadow (mlp),风暴阴影 (小马宝莉),36
39330,templar assassin (dota 2),圣堂武士刺客 (DOTA 2),8
540,templar assassin (dota),圣堂武士刺客 (刀塔),6
1764,temple,寺庙,47
4695,tempty,诱惑,18
4137,tendrils,卷须,8
5256,tengen toppa gurren lagann,天元突破红莲螺岩,11
2262,tenguro,tenguro,1
36453,tenka osaki (shinycolors),大崎天香 (闪亮的颜色),2
32898,tenka osaki (the idolmaster),大崎天香 (偶像大师),6
27811,tenko chabashira (danganronpa),茶柱天子 (弹丸论破),15
56508,tenma saki (project sekai),天马咲希 (世界计划),1
27130,tensei shitara slime datta ken,关于我转生变成史莱姆这档事,14
150254,tenshi hinanawi (touhou),天使雏名 (东方Project),5
2182,tentacle hair,触手发,15
6995,tentacle in mouth,口中有触手,498
6225,tentacle monster,触手怪物,1006
11250,tentacle penis,触手阴茎,363
5066,tentacle sex,触手性交,1895
4386,tentacle tongue,触手舌,107
5872,tentaclehive,触手蜂巢,31
3102,tentacles,触手,4100
4032,tentai,天泰,48
118410,tentei forte (vtuber),天帝佛露提 (VTuber/虚拟主播),13
27260,tenten (naruto),腾腾 (火影忍者),27
5085,tenya iida (my hero academia),饭田天也 (我的英雄学院),14
6723,tera,太拉,5
4620,tera online,TERA,10
27578,terminator,终结者,8
282,terra branford (final fantasy),蒂娜·布兰福德 (最终幻想),18
9253,terry (snk heroines: tag team frenzy),特里 (SNK女主：双打狂热),4
54873,teruteru hanamura (danganronpa),花村辉 (弹丸论破),1
1073,tess (world of warcraft),苔丝 (魔兽世界),6
163289,tess kotkin (snowbreak),泰丝·科特金 (防雪),1
150446,tessa (vindictus),泰莎 (复仇),2
5006,test,测试,48
43065,testament (guilty gear),遗嘱 (罪恶装备),7
4382,testicle grab,抓睾丸,18
1041,testicles,睾丸,4002
7029,testicles deep,睾丸深,76
27303,teto kasane (vocaloid),泰托卡萨内 (VOCALOID),58
50739,tewi inaba (touhou),特维伊纳巴 (东方Project),12
160173,texas (arknights),得克萨斯 (明日方舟),46
2496,texelnaut,泰克塞尔诺特,3
3814,text,文字,1024
2484,th3celtic,th3凯尔特人,4
98215,thai subtitles,泰语字幕,52
75809,thalita lyra (dead by daylight),塔利塔天琴座 (黎明杀机),3
39622,thalyssra (world of warcraft),塔莉萨 (魔兽世界),2
28491,thanos (marvel),灭霸 (漫威),171
4189,tharja (fire emblem),塔尔贾 (火焰纹章),37
41800,tharsix (kemo coliseum),塔尔西克斯 (兽人竞技场),1
4947,thatonelewddude,那个onelewddude,6
27779,the addams family,亚当斯一家,4
26352,the amazing world of gumball,阿甘妙世界,18
37508,the beldam (coraline),贝尔达姆 (鬼妈妈),5
1673,the clipping,剪辑,4
573,the evil queen (snow white),邪恶的女王 (白雪公主),1
4180,the evil within,恶灵附身,10
27861,the flash,闪电侠,8
2728,the force awakens,原力觉醒,12
2356,the g works,g 有效,7
1127,the handler (monster hunter),处理程序 (怪物猎人),20
5530,the incredibles,超人总动员,108
5612,the last of us,最后生还者,129
5818,the legend of korra,降世神通：科拉传奇,25
6460,the little mermaid,小美人鱼,12
2959,the loud house,喧闹一家亲,28
37728,the mandalorian,曼达洛人,3
8056,the oni (dead by daylight),鬼 (黎明杀机),14
11296,the owl house,奇幻猫头鹰小屋,12
26115,the powerpuff girls,飞天小女警,2
26828,the road to el dorado,勇闯黄金城,16
27029,the sword in the stone,石中剑,1
49989,the trickster (dead by daylight),骗子 (黎明杀机),5
2470,the witcher,巫师,538
2883,the wonderful 101,神奇101,1
5748,thebartender,调酒师,13
3883,thebluanon,蓝酮,1
2884,theboogie,布吉,2
3067,theceltic,凯尔特人,3
4044,thecoldsbarn,冷谷,1
2233,thecount,thecount,17
141162,thelema nutriscu (honkai impact),瑟莉姆 (崩坏3) (崩坏3),26
37331,theodora of byzantium,拜占庭的狄奥多拉,1
35854,theresa apocalypse (honkai impact),德丽莎·阿波卡利斯 (崩坏3),114
5507,theropedude,兽足兽,29
3037,theropod,兽脚亚目恐龙,5
1634,theterriblefairy,可怕的仙女,13
5117,thevoicevixxen,thevoicevixxen,10
25787,thick,厚,3261
4332,thick lips,厚唇,135
2701,thick nipples,厚乳头,269
2778,thick penis,粗大的阴茎,5768
3845,thigh boots,过膝长靴,298
5811,thigh gap,大腿缝,58
4458,thigh highs,长筒袜,2781
4282,thigh job,大腿工作,500
2807,thigh sex,腿交,821
1279,thighjob,大腿交配,3374
4679,thin waist,瘦腰,84
2165,thong,丁字裤,1035
4528,european,欧洲,0
26827,atlantis the lost empire,亚特兰蒂斯失落的帝国,0
5821,hana song,哈娜之歌,0
27458,warioware,瓦力欧制造,0
298,red hair,红发,0
41905,clara (honkai star rail),克拉拉 (崩坏：星穹铁道),0
6170,ronin-jelly,浪人果冻,0
32368,sox (lightyear),袜队 (光年),0
37645,bloodrayne,吸血莱恩,0
39056,elesa (pokemon),埃莱萨 (宝可梦),0
5311,mario bros,马里奥兄弟,0
3313,subtitled,有字幕,0
26703,triple blowjob,三重口交,0
1627,baronstrap,baronstrap,0
7005,awwman,哇曼,0
152180,coqui (vtuber),科基 (VTuber/虚拟主播),0
6174,jayewilde,杰维尔德,0
5067,condom,安全套,0
39046,margaret (persona),玛格丽特 (女神异闻录),0
27298,rachnera arachnera (monster musume),拉克涅拉 (魔物娘的相伴日常) (怪物娘),0
11362,isuzu sento (amagi brilliant park),五十铃钱汤 (甘城光辉游乐园),0
480,foot licking,舔脚,0
223734,ramiel (zenless zone zero),拉米尔 (绝区零),0
3889,trapped,被困住,0
3834,cum on floor,地板上精液,0
2166,thong aside,拨开丁字裤,79
32471,thor (thor),雷神 (雷神),23
2185,thoughtvision,思想愿景,3
583,thrall (world of warcraft),萨尔 (魔兽世界),15
5949,threatening,威胁,28
4847,three tone fur,三色毛皮,4
4024,three-quarter portrait,四分之三肖像,3
20,threesome,3P,9206
25882,thresh (league of legends),脱粒 (英雄联盟),2
1569,thriska,特里斯卡,1
3446,throat barrier,喉咙屏障,52
345,throat bulge,喉部隆起,939
3947,throat noise,喉咙噪音,535
11266,throat pounding,喉咙痛,526
3398,throat swabbing,喉咙拭子,228
568,throatpie,喉咙,2796
3659,throbbing,悸动,737
5831,throbbing balls,跳动的球,388
7793,throbbing penis,阴茎跳动,607
41354,thrud (god of war),穿过 (战神),15
3379,thrusting,推力,553
4812,thumb sucking,吸吮拇指,12
27867,thundercats,霹雳猫,2
28564,tia halibel,蒂亚·哈利贝尔,16
47955,tiamat (fate),蒂亚马特 (Fate系列),5
4501,tiara,头饰,42
2394,tickle torture,挠痒痒拷问,85
2395,tickling,搔痒,196
4236,tickling feet,挠脚心,56
5168,tie,领带,40
1499,tied,绑,278
2528,tied arms,绑着双臂,289
1892,tied down,被束缚,75
2488,tied hair,扎头发,178
2799,tied hands,双手被绑,219
1893,tied legs,绑腿,100
2591,tied up,绑起来,1514
45830,tiefling (baldurs gate),提夫林 (博德之门),35
46207,tien (granblue fantasy),田 (碧蓝幻想),1
41356,tier harribel (bleach),蒂雅·赫丽贝尔 (死神),39
369,tifa lockhart (final fantasy),蒂法·洛克哈特 (最终幻想),5466
35207,tiffany cox (friday the 13th),蒂芙尼·考克斯 (十三号星期五),1
143580,tiffany valentine (chucky),蒂芙尼情人节 (恰吉),4
27436,tiger,老虎,120
35540,tighnari (genshin impact),泰格纳里 (原神),34
3772,tight,紧,57
3126,tight clothes,紧身衣,319
2995,tight fit,紧身,165
7257,tight pussy,紧猫,572
11181,tight shorts,紧身短裤,24
26169,tights,紧身裤,122
27422,tigress,母老虎,34
53520,tikal el equidna (sónico),蒂卡尔埃尔马奎德纳 (索尼科),2
5298,tikal the echidna (sonic),提卡尔（针鼹） (刺猬索尼克),53
42389,tiki (fire emblem),提基 (火焰纹章),7
26660,time stop,时间停止,69
18268,time wizard,时间魔术师,3
36197,timelapse,游戏中时光倒流,12
29126,timestop,时间停止,173
74754,timido qute (honkai impact),蒂米多古特 (崩坏3),5
2363,timpossible,不可能,15
95,tina armstrong (dead or alive),蒂娜·阿姆斯特朗 (死或生),325
50217,ting an (azur lane),廷安 (碧蓝航线),6
40536,tingyun (honkai star rail),听云 (崩坏：星穹铁道),134
111219,tinkaton (pokemon),巨锻匠 (宝可梦),10
1424,tinker bell (peter pan),小叮当 (彼得·潘),16
3953,tinos,蒂诺斯,1
55509,tinseltoes (fortnite),金属箔 (堡垒之夜),1
5756,tinted eyewear,有色眼镜,9
2162,tiny tina (borderlands),小蒂娜 (边境地区),11
36064,tionishia (monster musume),缇奥尼西亚 (怪物娘),2
5749,tiptoes,踮脚,14
5129,tirisfal,提瑞斯法,1
37748,tisha (far cry),提莎 (孤岛惊魂),2
26428,titania,二氧化钛,2
2841,titlecard,标题卡,6
50,titty fuck,乳交,14532
10693,tnicoletta goldstein (dmc),特尼科莱塔·戈德斯坦 (DMC),3
27853,toad,蟾蜍,37
6704,toadette,奇诺比珂,29
26020,toadsworth (mario),奇诺比奥管家 (超级马里奥),2
2448,toasterking,烤面包王,9
5287,toe claws,趾爪,20
4726,toe curl,脚趾卷曲,56
26002,toe job,脚趾工作,7
6946,toe ring,脚趾环,12
4727,toe scrunch,蜷缩脚趾,11
4728,toe spread,脚趾张开,5
3454,toe sucking,吮吸脚趾,26
6467,toeless legwear,露趾袜,20
4062,toenail polish,脚趾甲油,78
4729,toenails,脚趾甲,11
2137,toes,脚趾,365
3939,togruta,托格鲁塔人,31
117858,togruta (star wars),托格鲁塔人 (星球大战),5
1200,togusa (ghost in the shell),托古萨 (攻壳机动队),2
32704,tohoku itako (voiceroid),东北潮子 (VOICEROID),6
86654,tohoku kiritan (voiceroid),东北切丹 (VOICEROID),1
25493,tohru adachi (persona),安达彻 (女神异闻录),3
616,tohru kobayashi (kobayashi-san chi no maid dragon),小林彻 (小林先生的龙女仆),106
28626,tohsaka rin (fate),远坂凛 (Fate系列),69
576,toilet,厕所,481
65004,tokino sora (vtuber),时乃空 (VTuber/虚拟主播),78
156317,tokitsukaze (kancolle),时风 (坎科莱),9
34062,tokoyami towa (vtuber),常暗永远 (VTuber/虚拟主播),240
4469,tom,汤姆,1
10441,tom (tom and jerry),汤姆 (猫和老鼠),2
28200,tom clancys rainbow six,汤姆·克兰西 彩虹六号,11
5047,tom girl,汤姆女孩,3
26830,tom nook,汤姆·努克,7
86569,tomari mari (vtuber),兔鞠茉莉 (VTuber/虚拟主播),1
1357,tomb,坟墓,83
7634,tomboy,假小子,351
43126,tomi kuuka (princess connect),久香富美 (公主连结),2
2842,tomnook,汤姆努克,2
37436,tomo aizawa (tomo chan wa onnanoko!),相泽智 (Tomo chan wa onnanoko！),34
81709,tomoe gozen (azur lane),巴御前 (碧蓝航线),9
149984,tomoe umari (vtuber),巴埋 (VTuber/虚拟主播),1
800,tomoko kuroki (watamote),黑木智子 (渡手),22
29328,Tomoko Shiretoko (my hero academia),知床智子 (我的英雄学院),13
4528,european,欧洲,0
26827,atlantis the lost empire,亚特兰蒂斯失落的帝国,0
5821,hana song,哈娜之歌,0
27458,warioware,瓦力欧制造,0
298,red hair,红发,0
41905,clara (honkai star rail),克拉拉 (崩坏：星穹铁道),0
6170,ronin-jelly,浪人果冻,0
32368,sox (lightyear),袜队 (光年),0
37645,bloodrayne,吸血莱恩,0
39056,elesa (pokemon),埃莱萨 (宝可梦),0
5311,mario bros,马里奥兄弟,0
3313,subtitled,有字幕,0
26703,triple blowjob,三重口交,0
1627,baronstrap,baronstrap,0
7005,awwman,哇曼,0
152180,coqui (vtuber),科基 (VTuber/虚拟主播),0
6174,jayewilde,杰维尔德,0
5067,condom,安全套,0
39046,margaret (persona),玛格丽特 (女神异闻录),0
27298,rachnera arachnera (monster musume),拉克涅拉 (魔物娘的相伴日常) (怪物娘),0
11362,isuzu sento (amagi brilliant park),五十铃钱汤 (甘城光辉游乐园),0
480,foot licking,舔脚,0
223734,ramiel (zenless zone zero),拉米尔 (绝区零),0
3889,trapped,被困住,0
3834,cum on floor,地板上精液,0
4138,toned,健美的,421
896,tongue,舌头,1499
25808,tongue in urethra,舌头在尿道,13
42246,tongue job,舌头工作,223
4935,tongue kiss,舌吻,553
2081,tongue out,吐舌,4517
44361,tongue piercing,舌钉,19
51474,tongue sucking,吸舌头,126
11267,tongue wrap,舌头缠绕,67
39044,tony tony chopper (one piece),托尼托尼·乔巴 (航海王),21
26850,tooru hagakure (my hero academia),叶隐彻 (我的英雄学院),8
69614,toothless (how to train your dragon),无牙仔 (如何训练你的龙),41
3062,top,顶部,48
52668,topaz (honkai star rail),黄玉 (崩坏：星穹铁道),272
5770,toph bei fong (avatar the last airbender),北丰峰 (最后的气宗头像),97
4791,topless,赤裸上身,543
4211,topwear,上衣,64
5912,torbjorn,托比昂,3
4459,torchic,火稚鸡,1
546,toriel (undertale),托丽尔 (传说之下),419
25728,torn bodysuit,撕破的紧身连体衣,198
7795,torn shorts,撕破的短裤,15
36163,torrent (elden ring),激流 (艾尔登法环),2
4806,torso grab,抓躯干,20
3074,torture,拷问,572
49666,toru asakura (the idolmaster),朝仓彻 (偶像大师),6
1844,toru hagakure (my hero academia),叶隐彻 (我的英雄学院),50
26441,total drama island,总戏岛,13
26818,totally spies,间谍亚特兰蒂斯,25
7144,touching,触摸,183
2868,touching breasts,触摸乳房,469
3501,touching face,摸脸,19
40226,touching pussy,触摸阴部,87
26782,touhou project,东方Project,455
31235,touka kirishima (tokyo ghoul),雾岛董香 (东京食尸鬼),12
11386,toungue out,伸出舌头,400
30343,towa (dbz),东和 (数据库),4
2161,towel,毛巾,72
28256,toxtricity,颤弦蝾螈,3
3390,toy,玩具,236
7012,toy bonnie (fnaf),玩具邦尼 (玩具熊的五夜后宫),120
300,toy chica (fnaf),玩具奇卡 (玩具熊的五夜后宫),687
3307,toy story,玩具总动员,10
40239,toying self,玩弄自己,21
567,toys,玩具,571
75919,tracciante (overwatch),特拉西安特 (守望先锋),1
18,tracer (overwatch),示踪剂 (守望先锋),2760
335,tracey buxton (dc comics),特蕾西·巴克斯顿 (DC漫画),3
240,tracey de santa (gta),特蕾西·德·桑塔 (侠盗猎车手),15
7806,track jacket,运动夹克,4
28632,tracy trouble (fortnite),特蕾西的麻烦 (堡垒之夜),27
28357,trafalgar law,特拉法尔加·罗,1
1966,trahao,特拉奥,17
129423,trailer,预告片,784
1328,train,火车,344
26506,trampling,踩踏,39
1182,trans,反式,542
1433,transformation,变身,650
26080,translated,已翻译,312
372,trap,伪娘,657
3889,trapped,被困住,248
6073,traps,陷阱,24
40593,traxex (dota 2),特拉克斯 (DOTA 2),7
4084,treasure chest,宝箱,17
1556,tree,树,63
3607,tremble,颤抖,112
3608,trembling legs,发抖的双腿,40
37350,trevor yard (life is strange),特雷弗码 (奇异人生),1
2702,tribal tattoo,部落纹身,43
4069,triceps,三头肌,3
86564,tricia lange (rick and morty),特里西娅·兰格 (瑞克和莫蒂),12
70679,trickywi (vtuber),Trickywi (VTuber/虚拟主播),18
50208,trieste (azur lane),的里雅斯特 (碧蓝航线),1
158225,trigger (zenless zone zero),扳机 (绝区零),166
27775,trigon,三宫魔,2
5909,trilla,颤音,10
36348,trilla suduri (star wars),颤栗 (星球大战),16
1925,trinity,翠尼提,7
5143,trio,三人组,177
25912,triple anal,三重肛交,29
32539,triple anal penetration,三重肛门渗透,136
26703,triple blowjob,三重口交,88
32220,triple dick,三鸡巴,10
715,triple penetration,三重插入,774
28132,triple vaginal,三重阴道性交,1
25875,triple vaginal penetration,三重阴道渗透,38
898,trish (dmc),崔西 (DMC),20
11331,trishka novak (bulletstorm),特里什卡·诺瓦克 (子弹风暴),8
301,triska (fnaf),特里斯卡 (玩具熊的五夜后宫),1
38214,triska raylight (chronicles of eden),特里斯卡雷莱特 (伊甸园编年史),7
90,triss merigold (the witcher),特莉丝·梅莉葛德 (巫师),799
156,tristana (league of legends),特里斯塔纳 (英雄联盟),249
26416,trixie,特里克西,7
11272,trixie lulamoon (mlp),特里希·卢拉蒙 (小马宝莉),110
11701,trixte tang (the fairly oddparents),特里克斯·唐 (反斗家族),2
4414,trixy (keycock),特里西 (钥匙开关),5
386,troll,巨魔,248
5481,troll (world of warcraft),巨魔 (魔兽世界),115
3439,troll female,巨魔女,16
2703,troll male,巨魔男,48
26993,tron bonne (mega man),特隆博讷 (洛克人),21
26073,troy (borderlands),特洛伊 (边境地区),1
62734,trucy wright (ace attorney),成步堂美贯 (逆转裁判),3
27078,trunks briefs (dbz),内裤 三角裤 (数据库),21
6886,trusting,信任,6
1723,tsoni,措尼,8
50543,tsubomi takane (mob psycho),高根 tsubomi takane (暴徒心理),1
38374,tsukatsuki rio (blue archive),冢里约 (蔚蓝档案),286
37542,tsuki (fortnite),月 (堡垒之夜),25
190299,tsukimura temari (the idolmaster),月村手鞠 (偶像大师),1
139839,tsukishiro yanagi (zenless zone zero),月城柳 (绝区零) (绝区零),218
40590,tsukiyuki miyako (blue archive),月之都 (蔚蓝档案),42
59809,tsukumo sana (vtuber),九十九佐奈 (VTuber/虚拟主播),26
76334,tsukumo yuki (jujutsu kaisen),津云佑希 (咒术回战),15
32513,tsukushi (dead or alive),筑紫 (死或生),36
44254,tsumugi (princess connect),紬 (公主连结),3
509,tsunade (naruto),纲手 (火影忍者),641
62244,tsunayoshi sawada (reborn),泽田纲吉 (家庭教师HITMAN REBORN!),1
43586,tsunomaki watame (vtuber),角卷绵芽 (VTuber/虚拟主播),19
43412,tsurara shirayuki (rosario vampire),鹤良白雪 (罗萨里奥吸血鬼),1
243,serath (paragon),塞拉特 (模范),0
37251,azaan the eternal (paladins),永恒的阿扎安 (枪火游侠),0
11247,tape,胶带,0
73449,german,德语,0
164369,Fujibayashi Naoe (assassins creed),藤林直江 (刺客的信条),0
6649,arawaraw,arawaraw,0
25930,shinji ikari (Evangelion),碇真司 (新世纪福音战士),0
25786,sweaty breasts,汗湿的胸部,0
25470,seer (apex legends),先知 (Apex英雄),0
9156,mama (death stranding),妈妈 (死亡搁浅),0
2992,shy,害羞,0
404,bleach,死神,0
51642,roon (azur lane),罗恩 (碧蓝航线),0
95759,prometheus (honkai impact),普罗米修斯 (崩坏3),0
38961,montgomery gator (fnaf),蒙哥马利鳄鱼 (玩具熊的五夜后宫),0
95779,erdos helia (honkai impact),赫丽娅 (崩坏3) (崩坏3),0
29894,Yunyun (Kono Subarashii),云云 (为美好的世界献上祝福！),0
26406,nurse redheart,护士红心,0
4927,no humans,无人类,0
75084,hanya (honkai star rail),哈尼亚 (崩坏：星穹铁道),0
38380,natsuki (doki doki literature club),夏希 (心跳文学部),0
56828,sun wukong (rwby),孙悟空 (RWBY),0
42251,w (arknights),草 (明日方舟),0
5065,no panties under skirt,裙子下没有内裤,0
6196,princessleia,莱娅公主,0
36037,tsurumaki kokoro (bang dream),弦卷心 (爆炸梦),2
84314,tsuyu asui (my hero academia),浅水露 (我的英雄学院),278
26211,ttf threesome,ttf 三人组,2
5288,tuft,簇绒,12
3881,tugging,拖拉,3
2938,tummy,肚子,247
655,turanga leela (futurama),特朗加·莉拉 (飞出个未来),55
156581,turkish subtitles,土耳其语字幕,8
44658,turn table,转台,17
26179,turtle,乌龟,7
4381,tusks,獠牙,13
66334,tutorial,教程,29
6996,tv screen,电视屏幕,126
4364,twerking,抖臀舞,3275
1474,twi'lek,提列克人,16
5907,twilek,特威莱克,32
2813,twilight princess,暮光公主,26
4058,twilight sparkle (mlp),紫悦 (小马宝莉),629
26425,twilight velvet,暮光天鹅绒,4
9424,twilight velvet (mlp),暮光天鹅绒 (小马宝莉),74
553,twillight midna (zelda),暮光米德纳 (塞尔达传说),34
841,twillight sparkle (mlp),暮光闪闪 (小马宝莉),53
3217,twillight velvet,暮光天鹅绒,2
3723,twink,双胞胎,284
3104,twins,双胞胎,255
2631,twintails,双马尾,1925
88119,twintelle (arms),双胞胎 (武器),4
29704,twitch (league of legends),抽搐 (英雄联盟),3
37016,twitch (rainbow six),抽搐 (彩虹六号),13
4888,twitching pussy,阴道抽搐,67
6890,two dicks one mouth,一张嘴两个鸡巴,18
4849,two tone fur,两色毛皮,23
6908,two tone scales,两个音阶,2
4025,two-tone hair,双色发,88
6896,two-tone skin,双色皮肤,10
1839,ty lee (avatar the last airbender),泰莉 (最后的气宗头像),37
32678,tylee (avatar the last airbender),泰莉 (最后的气宗头像),6
145101,type95 (girls frontline),95型 (少女前线),1
37583,typhlosion (pokemon),火暴兽 (宝可梦),21
152345,typhon (arknights),龙卷风 (明日方舟),2
1028,tyrande whisperwind (world of warcraft),泰兰德·语风 (魔兽世界),224
38329,tyranitar (pokemon),班基拉斯 (宝可梦),1
3221,tyrant (resident evil),暴君 (生化危机),217
